activity_represpipent,feature_selection,counting,dimensions,k,time_clust,time_total,group,elem_qtt,silhouette_mean,silhouette_std,duration_mean,duration_std
individual,specialist,binary,47,3,0.6317532062530518,25.812642097473145,0,43068,0.14927671924451685,0.06609490305418492,1196580.7327946504,2096024.0560418458
individual,specialist,binary,47,3,0.6317532062530518,25.812642097473145,1,67632,0.15458660727667572,0.02837607719704878,1687412.4884669979,2366346.68613357
individual,specialist,binary,47,3,0.6317532062530518,25.812642097473145,2,30976,0.20912442568917625,0.058322155474780084,1394080.6689049588,2576099.70066476
individual,specialist,binary,47,5,0.5264840126037598,25.91760492324829,0,40244,0.10812143363975749,0.03825292171513468,1835755.8165192327,2142287.161195584
individual,specialist,binary,47,5,0.5264840126037598,25.91760492324829,1,30976,0.15636527130763023,0.04663268523978968,1394080.6689049588,2576099.70066476
individual,specialist,binary,47,5,0.5264840126037598,25.91760492324829,2,26899,0.21080613330342715,0.04011755734486128,1106931.8048998103,2339874.7159815216
individual,specialist,binary,47,5,0.5264840126037598,25.91760492324829,3,39232,0.18258441550957272,0.03489099973540483,1475674.2103384992,2392339.7224667906
individual,specialist,binary,47,5,0.5264840126037598,25.91760492324829,4,4325,0.2177802131271278,0.05311582933222207,950347.7687861272,1338158.064119736
individual,specialist,binary,47,10,1.2120802402496338,28.244180917739868,0,37928,-0.008287822763920608,0.0922685854105364,2053573.1997468888,2702632.561313326
individual,specialist,binary,47,10,1.2120802402496338,28.244180917739868,1,15046,0.050927020306999644,0.05490623805432187,1064233.5225309052,1874877.817033464
individual,specialist,binary,47,10,1.2120802402496338,28.244180917739868,2,18199,0.14599306582519261,0.04746485575570082,1191796.2239683499,2537541.2091688956
individual,specialist,binary,47,10,1.2120802402496338,28.244180917739868,3,20428,0.16659331673013428,0.0459926420463347,1771487.229293127,2945863.3188880333
individual,specialist,binary,47,10,1.2120802402496338,28.244180917739868,4,10122,0.4475675230936586,0.12880142012848084,1052390.385299348,1174344.2545624352
individual,specialist,binary,47,10,1.2120802402496338,28.244180917739868,5,5561,0.5182797570655202,0.1872945841905253,870899.7734220464,671272.7111217253
individual,specialist,binary,47,10,1.2120802402496338,28.244180917739868,6,7542,0.3454855041055052,0.10731269847090998,1373210.755767701,1676693.8810326115
individual,specialist,binary,47,10,1.2120802402496338,28.244180917739868,7,8734,0.46421106494918996,0.16592063578568567,1019975.3308907717,1898901.7024950502
individual,specialist,binary,47,10,1.2120802402496338,28.244180917739868,8,8299,0.3315043935377936,0.11658068148520478,1543204.0125316302,2523745.7183199627
individual,specialist,binary,47,10,1.2120802402496338,28.244180917739868,9,9817,0.47356544224631725,0.11734012806574813,967199.9022104513,839396.5669771628
individual,specialist,tf,47,3,0.5792741775512695,22.946249961853027,0,20382,-0.12466648407379559,0.09917376801313926,2664074.8984398,3208158.5260931375
individual,specialist,tf,47,3,0.5792741775512695,22.946249961853027,1,61316,0.4470699940190159,0.09517458969780543,941390.1627633896,1683203.6829349443
individual,specialist,tf,47,3,0.5792741775512695,22.946249961853027,2,59978,-0.10327421865305288,0.097364439117052,1614242.0457501083,2412729.986276121
individual,specialist,tf,47,5,1.0573585033416748,24.69108748435974,0,60115,0.4347830691473372,0.11246333135028509,921322.0826748732,1626171.093218964
individual,specialist,tf,47,5,1.0573585033416748,24.69108748435974,1,44949,-0.10314668249391461,0.09609759875780376,1736543.2890609356,2673745.756782496
individual,specialist,tf,47,5,1.0573585033416748,24.69108748435974,2,15373,-0.1336689512466193,0.0971880003980904,3025240.715540233,3672817.6507050316
individual,specialist,tf,47,5,1.0573585033416748,24.69108748435974,3,11291,0.3473706451343489,0.13102551927634995,1309117.3518731734,825636.6312653921
individual,specialist,tf,47,5,1.0573585033416748,24.69108748435974,4,9948,0.31030186697237533,0.1347485948296812,1418479.3305186972,1614224.1129051135
individual,specialist,tf,47,10,1.8662831783294678,29.96063256263733,0,11453,0.2914228189803077,0.12337802087375649,1964214.7507203352,2955962.069788408
individual,specialist,tf,47,10,1.8662831783294678,29.96063256263733,1,25855,-0.11242131875186966,0.11222146034682903,2175840.3434538776,3380311.784820521
individual,specialist,tf,47,10,1.8662831783294678,29.96063256263733,2,10856,0.36980266874407475,0.12902510463403596,1274396.1256448047,800641.1110849715
individual,specialist,tf,47,10,1.8662831783294678,29.96063256263733,3,10293,0.27540100156459024,0.10168741826941168,1324775.1617604196,2352777.3206940424
individual,specialist,tf,47,10,1.8662831783294678,29.96063256263733,4,6409,0.24613767622435276,0.16407547574129638,1380198.396005617,1487323.9133348952
individual,specialist,tf,47,10,1.8662831783294678,29.96063256263733,5,6046,0.2791995167515402,0.14885429035836567,1566897.6083360899,2613105.292749067
individual,specialist,tf,47,10,1.8662831783294678,29.96063256263733,6,46916,0.3094106902341132,0.11702346853982706,840372.3335322704,1365986.255817586
individual,specialist,tf,47,10,1.8662831783294678,29.96063256263733,7,7026,-0.15947575699983532,0.11239283237861196,3122920.0853970964,3327845.014773142
individual,specialist,tf,47,10,1.8662831783294678,29.96063256263733,8,11059,0.30199733472744705,0.1471509901728083,1301281.1339180758,1578145.808962969
individual,specialist,tf,47,10,1.8662831783294678,29.96063256263733,9,5763,0.3566458575181887,0.1309001700844989,1481630.5882352942,1757145.7679655356
individual,specialist,tfidf,47,3,0.3214304447174072,24.719704627990723,0,106817,0.053824129032462094,0.04621018696786742,1590140.2422835317,2602478.4163129316
individual,specialist,tfidf,47,3,0.3214304447174072,24.719704627990723,1,18649,0.7896743201727867,0.0995791410944539,1042743.7674942357,828843.5893259314
individual,specialist,tfidf,47,3,0.3214304447174072,24.719704627990723,2,16210,0.7636649168381837,0.12242090093535304,1205448.7624922886,1525536.1838696906
individual,specialist,tfidf,47,5,0.3815279006958008,21.735509395599365,0,15789,0.7613301307255208,0.13733718348238727,1069803.431502945,1988447.9703130561
individual,specialist,tfidf,47,5,0.3815279006958008,21.735509395599365,1,18653,0.7889998645064291,0.10008513499267672,1043340.8942261299,829391.3454950486
individual,specialist,tfidf,47,5,0.3815279006958008,21.735509395599365,2,86113,0.05092314827275367,0.04625703993828174,1620220.9248313264,2593870.2879897812
individual,specialist,tfidf,47,5,0.3815279006958008,21.735509395599365,3,13689,0.7133517512480799,0.15375863367397305,1890665.4788516327,2816535.0497735175
individual,specialist,tfidf,47,5,0.3815279006958008,21.735509395599365,4,7432,0.8006297983764092,0.11606610451416209,953242.0479009688,784820.3676216156
individual,specialist,tfidf,47,10,0.7610006332397461,25.43949556350708,0,15777,0.7614153863036319,0.13804400301421077,1069881.73036699,1989176.276294612
individual,specialist,tfidf,47,10,0.7610006332397461,25.43949556350708,1,18630,0.7889519426022066,0.10111852803177487,1042462.9436392915,828945.1148685901
individual,specialist,tfidf,47,10,0.7610006332397461,25.43949556350708,2,45237,0.05942424094385596,0.048095771453018854,1426846.7206048146,2128534.012166888
individual,specialist,tfidf,47,10,0.7610006332397461,25.43949556350708,3,13628,0.7136728050875681,0.1566171661926454,1870444.9310243616,2794104.2438875916
individual,specialist,tfidf,47,10,0.7610006332397461,25.43949556350708,4,7393,0.8011737784796641,0.11952965301903698,951859.26687407,786246.3578567617
individual,specialist,tfidf,47,10,0.7610006332397461,25.43949556350708,5,7797,0.7451745335695692,0.139720185032237,1544939.5459792227,2646684.381758928
individual,specialist,tfidf,47,10,0.7610006332397461,25.43949556350708,6,5237,0.8547488569806003,0.107699289197373,1405468.9402329577,1536516.571306309
individual,specialist,tfidf,47,10,0.7610006332397461,25.43949556350708,7,16077,0.7659460972200897,0.12425192429479298,1204190.7930584063,1531170.532295567
individual,specialist,tfidf,47,10,0.7610006332397461,25.43949556350708,8,7781,0.7679829636942537,0.1347463632421727,1329471.9650430535,1541688.8282510329
individual,specialist,tfidf,47,10,0.7610006332397461,25.43949556350708,9,4119,0.8107530946171878,0.07935896750951027,6398480.0,6119155.288944272
